corr,price_time,risk_time,price,dPricedVol1,dPricedVol2,dPricedCorr,dPricedSpot1,dPricedSpot2,gamma_spot1,gamma_spot2,smooth_price_time,smooth_risk_time,smooth_price,smooth_dPricedVol1,smooth_dPricedVol2,smooth_dPricedCorr,smooth_dPricedSpot1,smooth_dPricedSpot2,smooth_gamma_spot1,smooth_gamma_spot2,aadc_price_time,aadc_risk_time,aadc_price,aadc_dPricedVol1,aadc_dPricedVol2,aadc_dPricedCorr,aadc_dPricedSpot1,aadc_dPricedSpot2,aadc_gamma_spot1,aadc_gamma_spot2
0.48,2.50685,25.0991,994.801,-347.931,-580.719,20.5412,0.0452414,3.25135,-0.000276331,-0.184448,2.50253,24.9003,994.801,-347.931,-580.719,20.5412,0.0452414,3.25135,-0.000276331,-0.184448,4.73559,4.73559,994.801,-97.8957,-238.406,3.9761,0.0168125,1.03225,-7.7652e-05,-0.0525797
0.492,2.47273,24.6999,995.003,-343.707,-571.641,21.6753,0.0442352,3.23176,-0.000269626,-0.127463,2.46084,24.6539,995.003,-343.707,-571.641,21.6753,0.0442352,3.23176,-0.000269626,-0.127463,4.70331,4.70331,995.003,-96.3987,-238.151,4.07645,0.0165633,1.03098,-7.7095e-05,-0.0525133
0.504,2.46685,24.6959,995.234,-338.195,-563.591,13.7615,0.0432771,3.23856,-0.000258024,-0.137831,2.47546,24.8194,995.234,-338.195,-563.591,13.7615,0.0432771,3.23856,-0.000258024,-0.137831,4.72321,4.72321,995.234,-94.8841,-237.775,4.12789,0.0163106,1.0291,-7.64901e-05,-0.0524838
0.516,2.46215,24.6647,995.462,-334.144,-565.604,16.047,0.0424777,3.22398,-0.000239351,-0.126504,2.46142,24.6129,995.462,-334.144,-565.604,16.047,0.0424777,3.22398,-0.000239351,-0.126504,4.71553,4.71553,995.462,-93.2832,-237.504,4.20244,0.0160407,1.0279,-7.59411e-05,-0.0525366
0.528,2.46179,24.6267,995.705,-327.985,-567.004,17.5387,0.0415013,3.2316,-0.000236951,-0.145675,2.4642,24.7198,995.705,-327.985,-567.004,17.5387,0.0415013,3.2316,-0.000236951,-0.145675,4.71709,4.71709,995.705,-91.7355,-237.172,4.29739,0.0157789,1.0263,-7.5324e-05,-0.0525488
0.54,2.48632,24.7667,995.953,-322.541,-573.485,23.8403,0.0405501,3.23188,-0.00023107,-0.208913,2.46897,24.6332,995.953,-322.541,-573.485,23.8403,0.0405501,3.23188,-0.00023107,-0.208913,4.6875,4.6875,995.953,-90.1567,-236.857,4.37146,0.0155149,1.02478,-7.47488e-05,-0.0524832
0.552,2.47212,24.6247,996.181,-317.058,-566.193,16.1803,0.0393341,3.22063,-0.000225696,-0.157071,2.46134,24.6329,996.181,-317.058,-566.193,16.1803,0.0393341,3.22063,-0.000225696,-0.157071,4.70689,4.70689,996.181,-88.5091,-236.631,4.45782,0.0152427,1.02382,-7.41342e-05,-0.0524569
0.564,2.46161,24.6255,996.426,-312.663,-569.098,21.7188,0.0382269,3.20983,-0.00022771,-0.12476,2.47733,24.6736,996.426,-312.663,-569.098,21.7188,0.0382269,3.20983,-0.00022771,-0.12476,4.70169,4.70169,996.426,-86.8099,-236.348,4.48911,0.0149588,1.02249,-7.35232e-05,-0.0524947
0.576,2.46569,24.6627,996.685,-307.498,-562.893,24.048,0.0372067,3.20525,-0.000238858,-0.148699,2.45995,24.6085,996.685,-307.498,-562.893,24.048,0.0372067,3.20525,-0.000238858,-0.148699,4.70637,4.70637,996.685,-85.0246,-236.1,4.54983,0.0146594,1.02132,-7.28908e-05,-0.0525026
0.588,2.45891,24.5976,996.929,-302.359,-557.444,23.1368,0.0360937,3.19584,-0.000237223,-0.112807,2.46057,24.6147,996.929,-302.359,-557.444,23.1368,0.0360937,3.19584,-0.000237223,-0.112807,4.70075,4.70075,996.929,-83.3,-235.875,4.6449,0.0143709,1.0203,-7.21745e-05,-0.0524742
0.6,2.45843,24.6041,997.188,-295.652,-565.084,22.6023,0.0350764,3.19228,-0.000234013,-0.0989445,2.4566,24.5833,997.188,-295.652,-565.084,22.6023,0.0350764,3.19228,-0.000234013,-0.0989445,4.66788,4.66788,997.188,-81.4658,-235.68,4.72347,0.0140637,1.01948,-7.14072e-05,-0.0525019
0.612,2.45723,24.5992,997.441,-288.776,-556.984,18.9505,0.0338743,3.20485,-0.000230019,-0.0605073,2.46101,24.5748,997.441,-288.776,-556.984,18.9505,0.0338743,3.20485,-0.000230019,-0.0605073,4.69899,4.69899,997.441,-79.6145,-235.51,4.82841,0.0137571,1.01873,-7.07101e-05,-0.0524936
0.624,2.45986,24.59,997.72,-283.608,-562.29,31.3818,0.0328086,3.197,-0.000215269,-0.0687947,2.47476,24.6026,997.72,-283.608,-562.29,31.3818,0.0328086,3.197,-0.000215269,-0.0687947,4.64659,4.64659,997.72,-77.8319,-235.184,4.90699,0.0134577,1.01725,-6.98615e-05,-0.0524682
0.636,2.44968,24.5559,998.025,-278.115,-566.118,20.4642,0.0318523,3.21372,-0.000212407,-0.154931,2.44974,24.5229,998.025,-278.115,-566.118,20.4642,0.0318523,3.21372,-0.000212407,-0.154931,4.69755,4.69755,998.025,-75.9244,-234.865,4.94206,0.0131416,1.01566,-6.91142e-05,-0.0524727
0.648,2.46117,24.5171,998.3,-272.19,-557.159,30.0047,0.0307666,3.20725,-0.000207654,-0.118514,2.45069,24.5573,998.3,-272.19,-557.159,30.0047,0.0307666,3.20725,-0.000207654,-0.118514,4.68818,4.68818,998.3,-74.0404,-234.565,4.99211,0.0128277,1.01425,-6.83016e-05,-0.0525005
0.66,2.45367,24.5329,998.578,-265.538,-558.636,23.1356,0.0296088,3.20367,-0.000216208,-0.121349,2.4616,24.5314,998.578,-265.538,-558.636,23.1356,0.0296088,3.20367,-0.000216208,-0.121349,4.6916,4.6916,998.578,-72.0658,-234.352,5.03492,0.0124981,1.0133,-6.74895e-05,-0.0525786
0.672,2.45234,24.5241,998.884,-260.228,-555.729,18.9024,0.0284002,3.20301,-0.000209655,-0.11564,2.45088,24.2977,998.884,-260.228,-555.729,18.9024,0.0284002,3.20301,-0.000209655,-0.11564,4.56264,4.56264,998.884,-70.0761,-234.062,5.07844,0.0121643,1.0119,-6.65697e-05,-0.0526036
0.684,2.43726,24.4031,999.138,-254.185,-566.97,22.2825,0.0271767,3.19303,-0.000190404,-0.0363928,2.43869,24.4157,999.138,-254.185,-566.97,22.2825,0.0271767,3.19303,-0.000190404,-0.0363928,4.64209,4.64209,999.138,-68.0187,-233.94,5.15872,0.0118218,1.0114,-6.57946e-05,-0.0526915
0.696,2.44518,24.429,999.462,-246.966,-558.836,25.7853,0.0258685,3.16424,-0.000179257,-0.118984,2.44815,24.3981,999.462,-246.966,-558.836,25.7853,0.0258685,3.16424,-0.000179257,-0.118984,4.64049,4.64049,999.462,-65.9824,-233.595,5.17824,0.0114861,1.00962,-6.48951e-05,-0.0526525
0.708,2.43988,24.3989,999.76,-239.755,-545.727,25.4264,0.0245167,3.1734,-0.000174546,-0.135272,2.42057,24.3584,999.76,-239.755,-545.727,25.4264,0.0245167,3.1734,-0.000174546,-0.135272,4.56452,4.56452,999.76,-63.7928,-233.415,5.22814,0.0111226,1.00871,-6.39849e-05,-0.0527173
0.72,2.43772,24.4112,1000.04,-233.829,-559.032,28.2356,0.0234118,3.15385,-0.000158122,-0.152227,2.44114,24.2404,1000.04,-233.829,-559.032,28.2356,0.0234118,3.15385,-0.000158122,-0.152227,4.56512,4.56512,1000.04,-61.6038,-233.285,5.29397,0.0107566,1.00825,-6.30277e-05,-0.0527789
0.732,2.41228,23.7813,1000.36,-225.729,-559.979,26.4344,0.0220438,3.17146,-0.000149441,-0.197297,2.42482,24.4013,1000.36,-225.729,-559.979,26.4344,0.0220438,3.17146,-0.000149441,-0.197297,4.65433,4.65433,1000.36,-59.3382,-233.072,5.33139,0.01038,1.00714,-6.20543e-05,-0.0527916
0.744,2.44398,23.9913,1000.67,-218.817,-562.191,31.256,0.0204458,3.18132,-0.000152765,-0.180247,2.40959,24.1106,1000.67,-218.817,-562.191,31.256,0.0204458,3.18132,-0.000152765,-0.180247,4.6512,4.6512,1000.67,-56.9328,-232.996,5.29777,0.0099759,1.00695,-6.10355e-05,-0.0528135
0.756,2.43977,23.8008,1000.98,-211.699,-569.548,23.294,0.0190381,3.18469,-0.000157251,-0.173371,2.35819,24.376,1000.98,-211.699,-569.548,23.294,0.0190381,3.18469,-0.000157251,-0.173371,4.67545,4.67545,1000.98,-54.5288,-232.858,5.26761,0.00957165,1.00632,-5.99908e-05,-0.0529659
0.768,2.44713,24.5317,1001.29,-203.734,-557.384,31.7349,0.0174684,3.1864,-0.000137758,-0.201039,2.46456,24.5383,1001.29,-203.734,-557.384,31.7349,0.0174684,3.1864,-0.000137758,-0.201039,4.6985,4.6985,1001.29,-51.9727,-232.82,5.21108,0.00914337,1.00623,-5.87708e-05,-0.053007
0.78,2.45398,24.5832,1001.6,-195.297,-552.925,25.6251,0.0157442,3.18444,-0.000123849,-0.210183,2.45632,24.5839,1001.6,-195.297,-552.925,25.6251,0.0157442,3.18444,-0.000123849,-0.210183,4.7061,4.7061,1001.6,-49.4458,-232.785,5.16196,0.0087167,1.00622,-5.74305e-05,-0.0530934
0.792,2.45211,24.5534,1001.91,-188.272,-543.839,25.0028,0.0142672,3.17723,-0.000131041,-0.19737,2.45385,24.6141,1001.91,-188.272,-543.839,25.0028,0.0142672,3.17723,-0.000131041,-0.19737,4.70113,4.70113,1001.91,-46.8094,-232.804,5.11323,0.00827255,1.00651,-5.60871e-05,-0.0532072
0.804,2.45806,24.5361,1002.21,-179.388,-551.444,27.4546,0.0125516,3.17341,-0.000126986,-0.143403,2.44806,24.3074,1002.21,-179.388,-551.444,27.4546,0.0125516,3.17341,-0.000126986,-0.143403,4.64324,4.64324,1002.21,-44.133,-232.795,5.05505,0.00781825,1.00654,-5.46532e-05,-0.0532254
0.816,2.44826,24.4978,1002.53,-170.916,-563.994,24.9062,0.0108133,3.17677,-0.000123188,-0.224866,2.45971,24.5596,1002.53,-170.916,-563.994,24.9062,0.0108133,3.17677,-0.000123188,-0.224866,4.69786,4.69786,1002.53,-41.4031,-232.74,4.94918,0.00735777,1.00626,-5.30112e-05,-0.0532038
0.828,2.45157,24.5318,1002.85,-160.587,-553.818,17.3031,0.0090462,3.18983,-0.000122051,-0.222506,2.44946,24.4817,1002.85,-160.587,-553.818,17.3031,0.0090462,3.18983,-0.000122051,-0.222506,4.67674,4.67674,1002.85,-38.5878,-232.708,4.75619,0.00687516,1.00619,-5.14287e-05,-0.0532378
0.84,2.44925,24.5258,1003.15,-149.712,-554.854,16.3743,0.00732038,3.1679,-0.00010167,-0.211373,2.45459,24.5886,1003.15,-149.712,-554.854,16.3743,0.00732038,3.1679,-0.00010167,-0.211373,4.70148,4.70148,1003.15,-35.5782,-232.821,4.52829,0.00636496,1.00668,-4.96052e-05,-0.0532714
0.852,2.46877,24.5854,1003.44,-140.318,-557.833,26.3068,0.00555451,3.16768,-9.20198e-05,-0.188587,2.45229,24.5228,1003.44,-140.318,-557.833,26.3068,0.00555451,3.16768,-9.20198e-05,-0.188587,4.68359,4.68359,1003.44,-32.5114,-232.991,4.37069,0.00584196,1.00768,-4.76091e-05,-0.0532312
0.864,2.45208,24.486,1003.72,-128.576,-568.156,15.785,0.00347613,3.16971,-7.52279e-05,-0.206917,2.45342,23.9095,1003.72,-128.576,-568.156,15.785,0.00347613,3.16971,-7.52279e-05,-0.206917,4.43167,4.43167,1003.72,-29.3507,-233.144,4.06868,0.00530098,1.00857,-4.54337e-05,-0.053175
0.876,2.43447,23.7697,1003.99,-116.42,-569.402,25.3415,0.00133434,3.18928,-4.89874e-05,-0.164247,2.35402,23.8112,1003.99,-116.42,-569.402,25.3415,0.00133434,3.18928,-4.89874e-05,-0.164247,4.65261,4.65261,1003.99,-25.9017,-233.488,3.62664,0.00470591,1.01026,-4.31128e-05,-0.0531186
0.888,2.4405,23.6378,1004.25,-105.57,-564.379,16.9882,-0.000789041,3.22247,-2.24955e-05,-0.192497,2.41114,23.9334,1004.25,-105.57,-564.379,16.9882,-0.000789041,3.22247,-2.24955e-05,-0.192497,4.46277,4.46277,1004.25,-22.4984,-233.801,3.13131,0.00411338,1.01213,-4.04187e-05,-0.0530214
